DateTime_UTC,nitrateNitrite,temp_C,DO_mgL,DO_sat,PAR,barom.pressure,Discharge_m3s,Depth_m
2/21/18 15:30,5.841206,3.178,0.03,0.230664,-0.07,98.39622,59.4653,0.709137118
2/21/18 15:40,NA,3.188,0.029,0.223035,-0.06,98.42074,NA,NA
2/21/18 15:45,5.88938,NA,NA,NA,-0.06,98.42565,59.3237,0.708123468
2/21/18 15:50,NA,3.25,0.03,0.231108,-0.07,98.41583,NA,NA
2/21/18 16:00,5.909949,3.281,0.03,0.231299,-0.09,98.43055,59.7484,0.711160813
2/21/18 16:10,NA,3.271,0.03,0.231238,-0.03,98.43219,NA,NA
2/21/18 16:15,5.889606,NA,NA,NA,-0.06,98.44526,59.4653,0.709137118
2/21/18 16:20,NA,3.343,0.03,0.231682,-0.07,98.46489,NA,NA
2/21/18 16:30,5.839657,3.374,0.031,0.239603,-0.06,98.49595,59.4653,0.709137118
2/21/18 16:40,NA,3.415,0.03,0.232127,-0.08,98.52701,NA,NA
2/21/18 16:45,5.802232,NA,NA,NA,-0.06,98.52047,60.0316,0.713181388
2/21/18 16:50,NA,3.435,0.031,0.239992,-0.05,98.50413,NA,NA
2/21/18 17:00,5.792425,3.476,0.03,0.232504,-0.07,98.4845,60.0316,0.713181388
2/21/18 17:10,NA,3.528,0.03,0.232826,-0.07,98.49759,NA,NA
2/21/18 17:15,5.807862,NA,NA,NA,-0.07,98.50739,59.7484,0.711160813
2/21/18 17:20,NA,3.548,0.032,0.248479,-0.07,98.52374,NA,NA
2/21/18 17:30,5.896756,3.61,0.031,0.241111,-0.06,98.50413,59.4653,0.709137118
2/21/18 17:40,NA,3.681,0.03,0.233772,-0.03,98.52374,NA,NA
2/21/18 17:45,5.980402,NA,NA,NA,0.07,98.53355,59.4653,0.709137118
2/21/18 17:50,NA,3.722,0.03,0.234026,0.3,98.56462,NA,NA
2/21/18 18:00,6.049639,3.743,0.031,0.241962,1.58,98.55154,59.4653,0.709137118
2/21/18 18:10,NA,3.814,0.029,0.226776,3.93,98.57933,NA,NA
2/21/18 18:15,6.053315,NA,NA,NA,6.58,98.56298,59.7484,0.711160813
2/21/18 18:20,NA,3.844,0.03,0.234782,8.3,98.55317,NA,NA
2/21/18 18:30,6.054854,3.885,0.031,0.242871,15.83,98.57279,59.3237,0.708123468
2/21/18 18:40,NA,3.906,0.03,0.235167,31.86,98.5826,NA,NA
2/21/18 18:45,6.036206,NA,NA,NA,33.1,98.59404,59.4653,0.709137118
2/21/18 18:50,NA,3.956,0.029,0.227628,38.62,98.61203,NA,NA
2/21/18 19:00,6.071427,4.007,0.03,0.235794,48.73,98.63492,59.4653,0.709137118
2/21/18 19:10,NA,4.048,0.029,0.22818,62.44,98.66107,NA,NA
2/21/18 19:15,6.074814,NA,NA,NA,69.12,98.6807,59.4653,0.709137118
2/21/18 19:20,NA,4.068,0.029,0.2283,86.35,98.66107,NA,NA
2/21/18 19:30,6.194451,4.099,0.032,0.252123,127.24,98.70031,59.4653,0.709137118
2/21/18 19:40,NA,4.149,0.028,0.220897,154.48,98.70031,NA,NA
2/21/18 19:45,6.275224,NA,NA,NA,143.55,98.70358,59.1821,0.707108849
2/21/18 19:50,NA,4.159,0.03,0.236738,156.34,98.6905,NA,NA
2/21/18 20:00,6.375658,4.149,0.029,0.228786,190.24,98.69377,59.0405,0.706093259
2/21/18 20:10,NA,4.169,0.03,0.2368,208.84,98.7232,NA,NA
2/21/18 20:15,6.392064,NA,NA,NA,203.31,98.71994,58.8989,0.705076695
2/21/18 20:20,NA,4.159,0.029,0.228846,219.25,98.72974,NA,NA
2/21/18 20:30,6.378565,4.2,0.029,0.229093,226.52,98.73955,58.8989,0.705076695
2/21/18 20:40,NA,4.18,0.029,0.228973,227.59,98.71994,NA,NA
2/21/18 20:45,6.39633,NA,NA,NA,256.49,98.71012,58.8989,0.705076695
2/21/18 20:50,NA,4.159,0.03,0.236738,244.94,98.70031,NA,NA
2/21/18 21:00,6.373842,4.169,0.029,0.228907,293.21,98.70031,58.6158,0.703041347
2/21/18 21:10,NA,4.119,0.027,0.21284,324.74,98.6905,NA,NA
2/21/18 21:15,6.298798,NA,NA,NA,303.87,98.6905,58.8989,0.705076695
2/21/18 21:20,NA,4.058,0.03,0.23611,364.18,98.6905,NA,NA
2/21/18 21:30,6.135136,4.048,0.028,0.220312,300.92,98.6905,58.3326,0.701001343
2/21/18 21:40,NA,3.987,0.029,0.227814,355.96,98.67906,NA,NA
2/21/18 21:45,5.976061,NA,NA,NA,340.7,98.65617,58.0494,0.698957373
2/21/18 21:50,NA,3.967,0.029,0.227694,324.11,98.66107,NA,NA
2/21/18 22:00,5.850154,3.946,0.029,0.227568,350.83,98.63165,58.0494,0.698957373
2/21/18 22:10,NA,3.885,0.028,0.219367,351.2,98.62184,NA,NA
2/21/18 22:15,5.738085,NA,NA,NA,357.73,98.62184,58.0494,0.698957373
2/21/18 22:20,NA,3.865,0.028,0.219252,343.79,98.61203,NA,NA
2/21/18 22:30,5.61031,3.824,0.029,0.226836,414,98.64146,57.9079,0.697934616
2/21/18 22:40,NA,3.743,0.03,0.234156,428.96,98.61857,NA,NA
2/21/18 22:45,5.470317,NA,NA,NA,441.29,98.61203,57.7663,0.696910135
2/21/18 22:50,NA,3.732,0.028,0.218482,503,98.62184,NA,NA
2/21/18 23:00,5.336894,3.681,0.03,0.233772,458.29,98.60222,57.7663,0.696910135
2/21/18 23:10,NA,3.64,0.029,0.225735,603.81,98.5826,NA,NA
2/21/18 23:15,5.198152,NA,NA,NA,471.31,98.56952,57.4831,0.694858154
2/21/18 23:20,NA,3.589,0.029,0.225429,535.15,98.55971,NA,NA
2/21/18 23:30,5.097176,3.558,0.027,0.20971,467.95,98.56298,57.1999,0.692802125
2/21/18 23:40,NA,3.497,0.028,0.217125,667.36,98.55317,NA,NA
2/21/18 23:45,5.021232,NA,NA,NA,770.58,98.53355,57.7663,0.696910135
2/21/18 23:50,NA,3.466,0.03,0.232442,732.94,98.52374,NA,NA
2/22/18 0:00,5.004789,3.456,0.029,0.224634,636.73,98.52374,57.7663,0.696910135
2/22/18 0:10,NA,3.415,0.028,0.216652,564.01,98.49431,NA,NA
2/22/18 0:15,5.00426,NA,NA,NA,752.15,98.48123,57.4831,0.694858154
2/22/18 0:20,NA,3.374,0.028,0.216415,643.6,98.45507,NA,NA
2/22/18 0:30,5.041119,3.374,0.028,0.216415,628.08,98.44526,57.7663,0.696910135
2/22/18 0:40,NA,3.343,0.028,0.216237,517.58,98.4142,NA,NA
2/22/18 0:45,5.107331,NA,NA,NA,457.03,98.40439,57.4831,0.694858154
2/22/18 0:50,NA,3.312,0.028,0.216058,457.66,98.41583,NA,NA
2/22/18 1:00,5.2541,3.281,0.028,0.21588,543.93,98.44526,57.7663,0.696910135
2/22/18 1:10,NA,3.24,0.029,0.223345,450.76,98.41583,NA,NA
2/22/18 1:15,5.465513,NA,NA,NA,431.05,98.41747,57.7663,0.696910135
2/22/18 1:20,NA,3.199,0.028,0.215407,386.77,98.41911,NA,NA
2/22/18 1:30,5.693933,3.168,0.029,0.222916,314.08,98.40602,57.1999,0.692802125
2/22/18 1:40,NA,3.126,0.027,0.207309,258.17,98.40602,NA,NA
2/22/18 1:45,5.907134,NA,NA,NA,216.68,98.41583,57.4831,0.694858154
2/22/18 1:50,NA,3.126,0.028,0.214987,199.86,98.43546,NA,NA
2/22/18 2:00,6.101552,3.085,0.028,0.214751,197.05,98.43546,57.1999,0.692802125
2/22/18 2:10,NA,3.033,0.029,0.222111,220.1,98.41583,NA,NA
2/22/18 2:15,6.316428,NA,NA,NA,176.27,98.40602,57.1999,0.692802125
2/22/18 2:20,NA,3.044,0.028,0.214515,154.74,98.41583,NA,NA
2/22/18 2:30,6.469181,3.013,0.029,0.221992,183.46,98.37659,57.4831,0.694858154
2/22/18 2:40,NA,3.002,0.027,0.206621,207.64,98.42565,NA,NA
2/22/18 2:45,6.575689,NA,NA,NA,152.21,98.41093,57.1999,0.692802125
2/22/18 2:50,NA,2.961,0.028,0.214038,123.61,98.39622,NA,NA
2/22/18 3:00,6.567803,2.961,0.028,0.214038,104.89,98.40766,57.7663,0.696910135
2/22/18 3:10,NA,2.93,0.027,0.206222,96.6,98.41583,NA,NA
2/22/18 3:15,6.526226,NA,NA,NA,83.15,98.42074,57.7663,0.696910135
2/22/18 3:20,NA,2.971,0.026,0.198803,81.94,98.41583,NA,NA
2/22/18 3:30,6.496092,2.93,0.028,0.21386,81.66,98.42565,57.7663,0.696910135
2/22/18 3:40,NA,2.919,0.028,0.213797,81.98,98.43546,NA,NA
2/22/18 3:45,6.503979,NA,NA,NA,67.11,98.46489,57.4831,0.694858154
2/22/18 3:50,NA,2.899,0.029,0.221314,64.1,98.45671,NA,NA
2/22/18 4:00,6.511779,2.888,0.028,0.213619,38.43,98.48777,57.4831,0.694858154
2/22/18 4:10,NA,2.878,0.027,0.205934,36.27,98.48123,NA,NA
2/22/18 4:15,6.464557,NA,NA,NA,39.83,98.46979,57.1999,0.692802125
2/22/18 4:20,NA,2.847,0.028,0.213384,29.4,98.4747,NA,NA
2/22/18 4:30,6.377979,2.826,0.028,0.213263,27.41,98.43546,57.1999,0.692802125
2/22/18 4:40,NA,2.826,0.029,0.22088,11.54,98.46489,NA,NA
2/22/18 4:45,6.310287,NA,NA,NA,9.57,98.44526,57.7663,0.696910135
2/22/18 4:50,NA,2.815,0.027,0.205586,9.04,98.44526,NA,NA
2/22/18 5:00,6.277635,2.805,0.028,0.213143,4.33,98.43055,57.7663,0.696910135
2/22/18 5:10,NA,2.784,0.027,0.205414,1.47,98.35861,NA,NA
2/22/18 5:15,6.251464,NA,NA,NA,0.65,98.34717,57.7663,0.696910135
2/22/18 5:20,NA,2.753,0.028,0.212844,0.18,98.3488,NA,NA
2/22/18 5:30,6.238852,2.763,0.028,0.212902,-0.04,98.37659,57.7663,0.696910135
2/22/18 5:40,NA,2.743,0.028,0.212787,-0.09,98.37659,NA,NA
2/22/18 5:45,6.213245,NA,NA,NA,-0.06,98.37659,57.7663,0.696910135
2/22/18 5:50,NA,2.701,0.028,0.212546,-0.22,98.38641,NA,NA
2/22/18 6:00,6.216069,2.701,0.028,0.212546,-0.07,98.37659,57.7663,0.696910135
2/22/18 6:10,NA,2.691,0.027,0.2049,-0.07,98.35698,NA,NA
2/22/18 6:15,6.217957,NA,NA,NA,-0.07,98.39295,57.4831,0.694858154
2/22/18 6:20,NA,2.691,0.027,0.2049,-0.07,98.39785,NA,NA
2/22/18 6:30,6.213874,2.701,0.028,0.212546,-0.03,98.38804,57.4831,0.694858154
2/22/18 6:40,NA,2.68,0.028,0.212426,-0.1,98.38641,NA,NA
2/22/18 6:45,6.214501,NA,NA,NA,-0.1,98.37659,57.7663,0.696910135
2/22/18 6:50,NA,2.649,0.027,0.204668,0.01,98.37333,NA,NA
2/22/18 7:00,6.179516,2.691,0.028,0.212489,-0.12,98.35698,57.7663,0.696910135
2/22/18 7:10,NA,2.691,0.028,0.212489,0.03,98.33735,NA,NA
2/22/18 7:15,6.155476,NA,NA,NA,-0.03,98.32755,57.7663,0.696910135
2/22/18 7:20,NA,2.638,0.028,0.212185,-0.05,98.32755,NA,NA
2/22/18 7:30,6.143261,2.649,0.029,0.219828,-0.07,98.29812,57.9079,0.697934616
2/22/18 7:40,NA,2.649,0.028,0.212248,-0.06,98.28831,NA,NA
2/22/18 7:45,6.147918,NA,NA,NA,-0.03,98.26868,57.9079,0.697934616
2/22/18 7:50,NA,2.649,0.029,0.219828,-0.08,98.26705,NA,NA
2/22/18 8:00,6.129663,2.638,0.028,0.212185,-0.05,98.24089,57.9079,0.697934616
2/22/18 8:10,NA,2.649,0.028,0.212248,-0.1,98.24089,NA,NA
2/22/18 8:15,6.082665,NA,NA,NA,-0.08,98.23762,58.0494,0.698957373
2/22/18 8:20,NA,2.628,0.028,0.212128,-0.09,98.26868,NA,NA
2/22/18 8:30,6.010186,2.628,0.028,0.212128,-0.1,98.24907,58.0494,0.698957373
2/22/18 8:40,NA,2.659,0.027,0.204723,-0.08,98.25397,NA,NA
2/22/18 8:45,5.953262,NA,NA,NA,0.02,98.24907,58.0494,0.698957373
2/22/18 8:50,NA,2.67,0.027,0.204784,-0.09,98.24907,NA,NA
2/22/18 9:00,5.908395,2.649,0.028,0.212248,-0.1,98.23272,58.0494,0.698957373
2/22/18 9:10,NA,2.649,0.028,0.212248,-0.06,98.21964,NA,NA
2/22/18 9:15,5.87432,NA,NA,NA,-0.07,98.21964,58.0494,0.698957373
2/22/18 9:20,NA,2.638,0.027,0.204607,-0.06,98.218,NA,NA
2/22/18 9:30,5.873719,2.638,0.027,0.204607,-0.07,98.21964,58.0494,0.698957373
2/22/18 9:40,NA,2.649,0.028,0.212248,-0.05,98.19021,NA,NA
2/22/18 9:45,5.85816,NA,NA,NA,-0.07,98.19184,58.0494,0.698957373
2/22/18 9:50,NA,2.628,0.028,0.212128,-0.03,98.17058,NA,NA
2/22/18 10:00,5.83073,2.618,0.026,0.196922,-0.05,98.15097,58.3326,0.701001343
2/22/18 10:10,NA,2.628,0.029,0.219704,-0.06,98.1804,NA,NA
2/22/18 10:15,5.753854,NA,NA,NA,-0.07,98.1804,58.191,0.699979856
2/22/18 10:20,NA,2.628,0.026,0.196976,-0.06,98.16731,NA,NA
2/22/18 10:30,5.65375,2.649,0.028,0.212248,-0.07,98.17876,58.3326,0.701001343
2/22/18 10:40,NA,2.628,0.027,0.204552,-0.14,98.19021,NA,NA
2/22/18 10:45,5.582715,NA,NA,NA,-0.06,98.19348,58.3326,0.701001343
2/22/18 10:50,NA,2.68,0.026,0.197252,-0.08,98.20001,NA,NA
2/22/18 11:00,5.476971,2.649,0.026,0.197087,-0.07,98.20982,58.3326,0.701001343
2/22/18 11:10,NA,2.659,0.026,0.197141,-0.08,98.21473,NA,NA
2/22/18 11:15,5.386493,NA,NA,NA,-0.07,98.20982,58.3326,0.701001343
2/22/18 11:20,NA,2.628,0.028,0.212128,-0.1,98.20982,NA,NA
2/22/18 11:30,5.332524,2.628,0.027,0.204552,-0.1,98.20001,58.191,0.699979856
2/22/18 11:40,NA,2.67,0.026,0.197199,-0.1,98.1804,NA,NA
2/22/18 11:45,5.312879,NA,NA,NA,-0.06,98.17876,58.191,0.699979856
2/22/18 11:50,NA,2.711,0.027,0.20501,-0.07,98.17058,NA,NA
2/22/18 12:00,5.288013,2.68,0.027,0.204839,-0.09,98.17058,58.0494,0.698957373
2/22/18 12:10,NA,2.691,0.027,0.2049,-0.06,98.15097,NA,NA
2/22/18 12:15,5.222538,NA,NA,NA,-0.04,98.15097,58.3326,0.701001343
2/22/18 12:20,NA,2.722,0.028,0.212666,-0.08,98.14115,NA,NA
2/22/18 12:30,5.147441,2.701,0.027,0.204955,-0.01,98.14115,58.0494,0.698957373
2/22/18 12:40,NA,2.722,0.027,0.205071,-0.11,98.13134,NA,NA
2/22/18 12:45,5.068351,NA,NA,NA,-0.09,98.13134,58.0494,0.698957373
2/22/18 12:50,NA,2.743,0.027,0.205187,-0.11,98.15097,NA,NA
2/22/18 13:00,4.955526,2.722,0.028,0.212666,-0.05,98.13134,58.0494,0.698957373
2/22/18 13:10,NA,2.732,0.029,0.220321,-0.04,98.13134,NA,NA
2/22/18 13:15,4.82558,NA,NA,NA,-0.06,98.15097,58.0494,0.698957373
2/22/18 13:20,NA,2.743,0.028,0.212787,-0.05,98.12644,NA,NA
2/22/18 13:30,4.707034,2.774,0.027,0.205359,-0.05,98.10191,58.0494,0.698957373
2/22/18 13:40,NA,2.732,0.029,0.220321,-0.04,98.12807,NA,NA
2/22/18 13:45,4.584504,NA,NA,NA,-0.08,98.11172,58.0494,0.698957373
2/22/18 13:50,NA,2.763,0.028,0.212902,-0.06,98.0921,NA,NA
2/22/18 14:00,4.48308,2.795,0.026,0.197865,-0.04,98.08229,58.0494,0.698957373
2/22/18 14:10,NA,2.836,0.027,0.205702,-0.06,98.0643,NA,NA
2/22/18 14:15,4.361985,NA,NA,NA,-0.06,98.06267,58.0494,0.698957373
2/22/18 14:20,NA,2.795,0.026,0.197865,-0.07,98.06267,NA,NA
2/22/18 14:30,4.261438,2.815,0.026,0.197971,-0.24,98.06267,58.0494,0.698957373
2/22/18 14:40,NA,2.836,0.028,0.213321,-0.09,98.07248,NA,NA
2/22/18 14:45,4.151558,NA,NA,NA,-0.05,98.06757,58.0494,0.698957373
2/22/18 14:50,NA,2.847,0.027,0.205763,-0.09,98.06267,NA,NA
2/22/18 15:00,4.036469,2.878,0.026,0.198307,-0.07,98.08229,58.0494,0.698957373
2/22/18 15:10,NA,2.878,0.027,0.205934,-0.09,98.08229,NA,NA
2/22/18 15:15,3.91534,NA,NA,NA,-0.09,98.06267,58.0494,0.698957373
2/22/18 15:20,NA,2.878,0.027,0.205934,-0.06,98.03651,NA,NA
2/22/18 15:30,3.807129,2.93,0.027,0.206222,-0.07,98.00381,58.191,0.699979856
2/22/18 15:40,NA,2.899,0.027,0.206051,-0.06,98.00381,NA,NA
2/22/18 15:45,3.718868,NA,NA,NA,-0.07,98.01198,58.191,0.699979856
2/22/18 15:50,NA,2.919,0.027,0.206162,-0.07,98.02342,NA,NA
2/22/18 16:00,3.653681,2.961,0.027,0.206394,-0.05,98.05286,58.191,0.699979856
2/22/18 16:10,NA,2.982,0.028,0.214159,-0.09,98.10191,NA,NA
2/22/18 16:15,3.610346,NA,NA,NA,-0.09,98.10191,58.0494,0.698957373
2/22/18 16:20,NA,3.023,0.026,0.199081,-0.06,98.1199,NA,NA
2/22/18 16:30,3.584874,3.023,0.028,0.214395,-0.04,98.11172,58.0494,0.698957373
2/22/18 16:40,NA,3.033,0.025,0.191475,-0.04,98.0921,NA,NA
2/22/18 16:45,3.556362,NA,NA,NA,-0.09,98.0921,58.191,0.699979856
2/22/18 16:50,NA,3.064,0.027,0.206965,-0.05,98.07902,NA,NA
2/22/18 17:00,3.511493,3.075,0.025,0.191691,-0.08,98.10191,58.0494,0.698957373
2/22/18 17:10,NA,3.085,0.028,0.214751,-0.09,98.08883,NA,NA
2/22/18 17:15,3.483325,NA,NA,NA,-0.06,98.05286,58.0494,0.698957373
2/22/18 17:20,NA,3.126,0.027,0.207309,-0.08,98.0545,NA,NA
2/22/18 17:30,3.531551,3.157,0.027,0.207481,-0.06,98.06267,58.191,0.699979856
2/22/18 17:40,NA,3.188,0.027,0.207653,-0.09,98.03324,NA,NA
2/22/18 17:45,3.612294,NA,NA,NA,0.03,98.03487,58.0494,0.698957373
2/22/18 17:50,NA,3.188,0.026,0.199962,0.19,98.05286,NA,NA
2/22/18 18:00,3.671367,3.23,0.026,0.200187,1.01,98.05286,58.0494,0.698957373
2/22/18 18:10,NA,3.219,0.027,0.207825,2.61,98.03487,NA,NA
2/22/18 18:15,3.666802,NA,NA,NA,3.8,98.04305,58.0494,0.698957373
2/22/18 18:20,NA,3.199,0.028,0.215407,4.61,98.05286,NA,NA
2/22/18 18:30,3.632654,3.25,0.027,0.207997,7.71,98.04305,58.6158,0.703041347
2/22/18 18:40,NA,3.25,0.025,0.19259,16.42,98.01362,NA,NA
2/22/18 18:45,3.616394,NA,NA,NA,18.31,98.02016,59.0405,0.706093259
2/22/18 18:50,NA,3.281,0.026,0.20046,21.16,98.01362,NA,NA
2/22/18 19:00,3.604267,3.281,0.026,0.20046,30.24,97.98582,59.3237,0.708123468
2/22/18 19:10,NA,3.281,0.026,0.20046,42,97.99399,NA,NA
2/22/18 19:15,3.626612,NA,NA,NA,46.19,97.99726,59.4653,0.709137118
2/22/18 19:20,NA,3.291,0.026,0.200513,52.24,97.99399,NA,NA
2/22/18 19:30,3.696797,3.302,0.027,0.208286,72.28,97.95475,59.4653,0.709137118
2/22/18 19:40,NA,3.291,0.026,0.200513,88.12,97.87627,NA,NA
2/22/18 19:45,3.772758,NA,NA,NA,82.76,97.92368,59.7484,0.711160813
2/22/18 19:50,NA,3.312,0.027,0.208342,92.24,97.95966,NA,NA
2/22/18 20:00,3.838646,3.312,0.027,0.208342,73.21,97.99236,59.7484,0.711160813
2/22/18 20:10,NA,3.322,0.025,0.19296,56.77,98.05286,NA,NA
2/22/18 20:15,3.86327,NA,NA,NA,59.97,98.05286,60.0316,0.713181388
2/22/18 20:20,NA,3.322,0.028,0.216116,49.22,98.07248,NA,NA
2/22/18 20:30,3.86394,3.291,0.026,0.200513,57.14,98.06267,60.1732,0.714190245
2/22/18 20:40,NA,3.322,0.027,0.208397,96.25,97.99399,NA,NA
2/22/18 20:45,3.839623,NA,NA,NA,101.31,97.99726,60.1732,0.714190245
2/22/18 20:50,NA,3.302,0.029,0.223715,96.34,97.99399,NA,NA
2/22/18 21:00,3.808327,3.333,0.027,0.208458,99.73,98.01035,60.1732,0.714190245
2/22/18 21:10,NA,3.343,0.027,0.208514,104.17,97.99726,NA,NA
2/22/18 21:15,3.837982,NA,NA,NA,74.36,98.01525,60.3148,0.715198154
2/22/18 21:20,NA,3.363,0.026,0.200898,68.66,98.03324,NA,NA
2/22/18 21:30,3.944241,3.363,0.024,0.185445,80.68,98.03324,60.1732,0.714190245
2/22/18 21:40,NA,3.363,0.026,0.200898,88.1,97.97765,NA,NA
2/22/18 21:45,4.033646,NA,NA,NA,98.09,97.94658,60.3148,0.715198154
2/22/18 21:50,NA,3.353,0.027,0.20857,112.71,97.90733,NA,NA
2/22/18 22:00,4.089019,3.333,0.026,0.200738,133.85,97.89425,60.3148,0.715198154
2/22/18 22:10,NA,3.312,0.024,0.185193,109.16,97.95312,NA,NA
2/22/18 22:15,4.090413,NA,NA,NA,87.31,97.97928,60.3148,0.715198154
2/22/18 22:20,NA,3.343,0.026,0.200791,85.83,98.00381,NA,NA
2/22/18 22:30,4.064483,3.322,0.026,0.200679,85.81,98.01362,60.3148,0.715198154
2/22/18 22:40,NA,3.291,0.025,0.192801,114.37,97.94658,NA,NA
2/22/18 22:45,4.020443,NA,NA,NA,123.03,97.9106,60.3148,0.715198154
2/22/18 22:50,NA,3.302,0.028,0.216,113.99,97.90243,NA,NA
2/22/18 23:00,3.958511,3.26,0.026,0.200347,134.01,97.92532,60.1732,0.714190245
2/22/18 23:10,NA,3.281,0.026,0.20046,102.15,97.95475,NA,NA
2/22/18 23:15,3.940328,NA,NA,NA,98.62,97.95475,60.3148,0.715198154
2/22/18 23:20,NA,3.24,0.025,0.192539,103.01,97.93513,NA,NA
2/22/18 23:30,3.954002,3.219,0.026,0.200128,113.33,97.88607,60.3148,0.715198154
2/22/18 23:40,NA,3.209,0.024,0.184684,102.73,97.88607,NA,NA
2/22/18 23:45,3.984302,NA,NA,NA,106.55,97.88444,60.1732,0.714190245
2/22/18 23:50,NA,3.209,0.027,0.20777,119.14,97.87627,NA,NA
2/23/18 0:00,3.993829,3.188,0.025,0.192271,93.73,97.88607,60.3148,0.715198154
2/23/18 0:10,NA,3.147,0.026,0.199743,82.15,97.87627,NA,NA
2/23/18 0:15,3.968823,NA,NA,NA,88.03,97.873,60.3148,0.715198154
2/23/18 0:20,NA,3.106,0.026,0.199524,95.49,97.86646,NA,NA
2/23/18 0:30,3.909729,3.147,0.025,0.192061,132.15,97.78469,60.598,0.717211136
2/23/18 0:40,NA,3.106,0.025,0.19185,122.11,97.68331,NA,NA
2/23/18 0:45,3.876773,NA,NA,NA,110.89,97.66696,60.4564,0.716205116
2/23/18 0:50,NA,3.085,0.026,0.199412,99.68,97.65224,NA,NA
2/23/18 1:00,3.854048,3.044,0.025,0.191532,68.45,97.68986,60.598,0.717211136
2/23/18 1:10,NA,3.064,0.025,0.191634,129.75,97.59174,NA,NA
2/23/18 1:15,3.872001,NA,NA,NA,101.62,97.57702,60.598,0.717211136
2/23/18 1:20,NA,3.085,0.026,0.199412,79.75,97.62281,NA,NA
2/23/18 1:30,3.959706,3.054,0.027,0.20691,134.74,97.56231,60.598,0.717211136
2/23/18 1:40,NA,3.044,0.025,0.191532,76.54,97.56885,NA,NA
2/23/18 1:45,4.067633,NA,NA,NA,72.73,97.5525,60.598,0.717211136
2/23/18 1:50,NA,3.033,0.026,0.199134,82.55,97.51325,NA,NA
2/23/18 2:00,4.152526,3.033,0.026,0.199134,69.67,97.54268,60.4564,0.716205116
2/23/18 2:10,NA,3.013,0.026,0.199027,59.38,97.52306,NA,NA
2/23/18 2:15,4.173335,NA,NA,NA,65.83,97.53287,60.598,0.717211136
2/23/18 2:20,NA,3.023,0.026,0.199081,99.44,97.48382,NA,NA
2/23/18 2:30,4.139109,2.982,0.024,0.183565,77.28,97.47564,60.598,0.717211136
2/23/18 2:40,NA,2.971,0.025,0.191157,112.9,97.41023,NA,NA
2/23/18 2:45,4.098569,NA,NA,NA,117.05,97.34808,60.4564,0.716205116
2/23/18 2:50,NA,2.961,0.024,0.183461,130.42,97.33664,NA,NA
2/23/18 3:00,4.051836,2.95,0.026,0.198691,179.23,97.34645,60.598,0.717211136
2/23/18 3:10,NA,2.961,0.026,0.19875,83.83,97.40532,NA,NA
2/23/18 3:15,4.065979,NA,NA,NA,79.7,97.40532,60.4564,0.716205116
2/23/18 3:20,NA,2.94,0.025,0.190998,62.03,97.40532,NA,NA
2/23/18 3:30,4.151824,2.971,0.024,0.183511,57.83,97.40532,60.598,0.717211136
2/23/18 3:40,NA,2.94,0.024,0.183358,47.56,97.41513,NA,NA
2/23/18 3:45,4.231436,NA,NA,NA,55.09,97.42167,60.598,0.717211136
2/23/18 3:50,NA,2.919,0.024,0.183255,42.87,97.40532,NA,NA
2/23/18 4:00,4.293652,2.909,0.025,0.190839,37.14,97.36607,60.598,0.717211136
2/23/18 4:10,NA,2.899,0.023,0.175525,38.31,97.36607,NA,NA
2/23/18 4:15,4.311592,NA,NA,NA,33.96,97.3857,60.598,0.717211136
2/23/18 4:20,NA,2.888,0.025,0.190731,27.89,97.37261,NA,NA
2/23/18 4:30,4.27496,2.888,0.025,0.190731,12.54,97.35626,60.4564,0.716205116
2/23/18 4:40,NA,2.867,0.026,0.198249,8.8,97.35626,NA,NA
2/23/18 4:45,4.246238,NA,NA,NA,7.58,97.34645,60.4564,0.716205116
2/23/18 4:50,NA,2.836,0.025,0.190465,5.63,97.34645,NA,NA
2/23/18 5:00,4.217598,2.815,0.025,0.190357,1.94,97.37261,60.3148,0.715198154
2/23/18 5:10,NA,2.815,0.025,0.190357,0.96,97.3857,NA,NA
2/23/18 5:15,4.305533,NA,NA,NA,0.33,97.40532,60.4564,0.716205116
2/23/18 5:20,NA,2.805,0.026,0.197918,0.05,97.41186,NA,NA
2/23/18 5:30,4.508294,2.805,0.025,0.190306,-0.05,97.41186,60.3148,0.715198154
2/23/18 5:40,NA,2.815,0.025,0.190357,-0.08,97.39878,NA,NA
2/23/18 5:45,4.782934,NA,NA,NA,-0.04,97.42494,60.3148,0.715198154
2/23/18 5:50,NA,2.795,0.025,0.190255,-0.08,97.40532,NA,NA
2/23/18 6:00,5.010211,2.815,0.026,0.197971,-0.07,97.39551,60.3148,0.715198154
2/23/18 6:10,NA,2.805,0.024,0.182694,-0.1,97.3857,NA,NA
2/23/18 6:15,5.096763,NA,NA,NA,-0.03,97.37588,60.3148,0.715198154
2/23/18 6:20,NA,2.753,0.026,0.197641,-0.08,97.35462,NA,NA
2/23/18 6:30,5.011575,2.774,0.024,0.182541,-0.16,97.39551,60.3148,0.715198154
2/23/18 6:40,NA,2.753,0.025,0.19004,-0.07,97.4135,NA,NA
2/23/18 6:45,4.867856,NA,NA,NA,-0.05,97.41513,60.3148,0.715198154
2/23/18 6:50,NA,2.722,0.026,0.197476,0,97.41513,NA,NA
2/23/18 7:00,4.71907,2.743,0.024,0.182389,-0.06,97.41677,60.3148,0.715198154
2/23/18 7:10,NA,2.743,0.026,0.197588,-0.03,97.3857,NA,NA
